id,url,title,description,content,source_name,source_quality,category,author,published_at,collected_at,language,importance_score,urgency_score,recency_score,credibility_score,final_score,story_group_id,is_breaking,is_processed
78a4c63a-ff46-4a9b-9721-4e70bcec189b,https://news.google.com/rss/articles/CBMiogFBVV95cUxPaUpsVnprNGJBajhmdGxKQllZaFhyOUttdVZNTW02a09PWmNKek9yZWU0MDRZVDdPbWp4MHRVUTNTUENJSzdLQW9CMWU0c2RZd19rc0lSbGJfVlZsVW9kVDZRSlB5VkMtQnI4d1Y4c0x5WUpydEYtOWRWLVdPNmtJR0w2eHBSakpyZGtUVVNRNDhKc3NMQUVoc2lZOVltSmdQLUE?oc=5,Cindy Crawford Reveals Why She Shut the Door on Acting - Yahoo,"Cindy Crawford Reveals Why She Shut the Door on Acting YahooCindy Crawford sets record straight on retirement plans The News InternationalCindy Crawford Reflects on Her Short-Lived Acting Career: ‘I Can Shut That Road’ People.comCindy Crawford’s Drugstore Beauty Buy, Busy Day Essentials and the Product That Changed Her Hair the Most at 60 TODAY.comCindy Crawford makes major decision about her modelling career Geo News",,Google News Top Stories,7,GENERAL,,2026-09-11T19:11:56+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,36,60,45,54,aebcfd1c,False,True
d30cf767-4f1a-41b4-aa76-ce7742776379,https://news.google.com/rss/articles/CBMimgFBVV95cUxNRG1FTS01a0wtVmd4RGpqaFB2WjNFR3k1Z2dZZUx4NFdHTjZ5Yl9SeFlWM1Jqb0JsOFh4Nk9JMnVIYmRSaV9PWjRUbDRHSTI5Y0N2aHROVEdpNWctQ1l1blVHc044eGoyX0hkV29la0J2b0I0SUI5cE5KMEZHY19SVm51RXJ0bVpndkxJd1BOcDVHdVJIdEJhYjZB?oc=5,iPhone 18 Pro vs iPhone 15 Pro: Three-year upgrade - AppleInsider,iPhone 18 Pro vs iPhone 15 Pro: Three-year upgrade AppleInsiderApple debuts iPhone 18 Pro and iPhone 18 Pro Max AppleApple iPhone 18 Pro Max vs. Samsung Galaxy S26 Ultra: The Highest-End Phones Compared CNETiPhone 18 Pro and Duo pricing overview - GSMArena.com news GSMArena.comApple makes biggest change to iPhone release cadence in 7 years in Ternus' first showcase as CEO CNBC,,Google News Top Stories,7,GENERAL,,2026-09-11T17:55:00+00:00,2026-09-11T23:14:59.355131+00:00,en,48.8571,36,60,45,52.3,9fd6d03e,False,True
4a94db6d-1980-4b4d-ac1a-4aa78915857b,https://news.google.com/rss/articles/CBMirwFBVV95cUxQYThzc1VhOEFsUndzQ3VCTDN5d3RjSXV0VTVuTXd4WTh1NjlaR2lIZTZoYlRGRE8yNXIzN0Q2Q200UHp2cWZHX3ZfajVBaFRKRlpqTnlqdlh4MkdaVXNhNE91TGxySEt2N3YtVV8wT2ExbHFFNnpyaXFVRElzMlpKejRZLUhFUTVtMUdIZ3RrdTlIV09UZnBGcG04SW40N2Y5ZmhOR0l0dXpmeFhoR3k4?oc=5,Razaullah heroics deny England quickfire win in 3rd Test against Pakistan - France 24,Razaullah heroics deny England quickfire win in 3rd Test against Pakistan France 24Razaullah: 'Razball' reigns as Pakistan thrive in chaos against England on day three at Edgbaston BBCSlings and arrows: Razaullah debut sums up Pakistan mismanagement CricinfoRazaullah's counter-attacking fifty lifts Pakistan on third day Pakistan Cricket Board (PCB)Razaullah heroics deny England quickfire win in third Test against Pakistan Dawn,,Google News Top Stories,7,GENERAL,,2026-09-11T12:35:13+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,a715f851,False,True
2f876111-fc25-4d88-8fe7-74e82d486500,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPWExDUnRuU1NZZDRCMlVQV21LbE5GX0ZsMldadGN2Zl9TUTFhQmtIZmN4VmdWM21qNkZjb0FvVUZmTUNRbnJKb0twUTlsTnRhVEY2OF9zR2pfR2thdDNTeTk0X3FMOXFFaUdZbEZtTGpjUU4xN3Y0c0poYWZNdXRwOW9KZHU0RDVfVzdJ?oc=5,"World's largest atlas of universe’s gas bodies compiled, could decode how galaxies form, evolve - Interesting Engineering","World's largest atlas of universe’s gas bodies compiled, could decode how galaxies form, evolve Interesting EngineeringChina's FAST builds world's largest neutral hydrogen galaxy sample library news.cgtn.com",,Google News Top Stories,7,GENERAL,,2026-09-10T19:44:00+00:00,2026-09-11T23:14:59.355131+00:00,en,58.8571,31,10,45,45.3,d3213360,False,True
42b8dde8-dac2-4aaa-a101-f54320078a55,https://news.google.com/rss/articles/CBMitwFBVV95cUxQMVhCZEx6cmxlVDVxWG5KSUtHWS05akhSby02Uk9nSWV4NTRQRGtuTlFoUl9jTkI5Nl9rcndnb3FNeGNZbEFFY21nVmVSZXdlV0tWR0FQdzBDa1hQZVF5Mk5iZDBnMGpDMjA2ejg0VGpjcGtFQ0FVNVRtNmh5NHVBWDFDRldNMm5oUFZYQ3h0YnV4ZHpmUnpha08zcm16UlExdGdyRDdEU0xVWUp0M2tGajRZQWFBcms?oc=5,Israeli military insiders detail systemic Gaza killings in new documentary at Venice Film Festival - NBC News,Israeli military insiders detail systemic Gaza killings in new documentary at Venice Film Festival NBC NewsFilm about Gaza gets 25-minute ovation at Venice premiere Dawn‘They know the house they are bombing is full of children’: NAZA’s directors on their devastating film about Israeli intelligence The Guardian‘NAZA’ Gets 25 Minute Venice Ovation Setting New Record DeadlineThe moment a human life becomes ‘collateral damage’ +972 Magazine,,Google News Top Stories,7,GENERAL,,2026-09-11T09:55:01+00:00,2026-09-11T23:14:59.355131+00:00,en,58.8571,20,20,45,46.2,927327cd,False,True
24290bc7-a937-404a-9c28-80f38905ab0c,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPWjdFWjVGU2t6dGdKSU9TU2N3VFJRNGpGcldZc2lZeExueFlKNEFnQk5DaW4wOW1zbE5ZaFBwT21kQnM2SG11WWlTQXlrTUppMFZ0aW9LVUNYRUFEZEFhSVI5NkQtN09LT1BiYllqMGdEb1pzMlZMeHpsR0VKTWYzc0tNRTBIeXFS?oc=5,Pakistan trails England by 136 runs in third cricket test after Masood and Awais hit half centuries - Yahoo Sports,"Pakistan trails England by 136 runs in third cricket test after Masood and Awais hit half centuries Yahoo SportsEngland vs Pakistan: Razaullah, 21, hits remarkable 81 off 63 balls featuring nine sixes to force final Test into fourth day Sky SportsShan Masood, Azan Awais hold up England with century stand CricinfoENG vs PAK 3rd Test: Azan and Shan Half-Centuries Lead Pakistan Fightback TapmadEngland vs Pakistan: Brook, Smith, Lawrence and Robinson push hosts towards third Test win BBC",,Google News Top Stories,7,GENERAL,,2026-09-11T12:38:41+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,6761be02,False,True
162ca64b-b0f5-4503-9bb2-022550ba937e,https://news.google.com/rss/articles/CBMihAFBVV95cUxPbVFEUHpmTkR3Q2pINDNzcl9DLUVVZ1RuV3RjVVVBa3ZEOFM3UWp4T0NVU0dhc000cFRJMV9Vb2ZOZEdSTVl6YW9LZmI0a0VQN1ZPamZsWG03cEp1SGFkYmFzU2FXRmllTGgtS0hHUHhoV0g5cXA5U3poN2h3dFp4cTJOczQ?oc=5,Deep-sleep loss linked to Alzheimer's-related protein buildup in new study - Medical Xpress,"Deep-sleep loss linked to Alzheimer's-related protein buildup in new study Medical XpressDeep sleep: the surprising shield your memory needs against Alzheimer’s disease Futura, le média qui explore le mondeWaking Up at Night Is Blamed on Bad Sleep, But a Doctor Explains When It Signals Alzheimer's Risk Yahoo CreatorsCatching ZZZs WashUAlzheimer’s study finds sleep quality may matter more than hours slept The Brighter Side of News",,Google News Top Stories,7,GENERAL,,2026-09-11T15:20:04+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,72ba0da1,False,True
a0df79c2-19b5-43e6-aa82-4103c5199c8d,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQRzJGRzl5R0xhQ1NfNTZEenJTd1pac2t4ZlRNclBDdlM4b3N4d2VmTE9LbXlTcTQtYzNsTXBKajRPTHg1TXBZZzFuX0ZCNnhiajNsdTRocHB3QmZraEFFTy1rMjluWmUtZm5Sb0RWRlNkWnBvd3dTTUQ2V3FoN1I2Q05sVjZNWVRNd1VIVm10el9ZVnRmV1J3QmNDcDE5bC1OdmFCTVk1cG01cVUxU2FRTEpRM0haWUZBa1p1d0hudTR5azTSAcoBQVVfeXFMT3ZtUHlveW1qMUpYeS1mVHA2blVVbDF4VDFuZW9QVlA0YWdEOGxUUHdqS2w3SXpWS3B3U0ZVcWVmdFNuSGM1VUs4QTNrVFdtb21KUElmZlZ3TWUzNWJJRWZJMlJmYTBSR3Zwa1lGMzlmeDN3Q1NQSEJIa214M216U2F5TWhDX2xILWpTenV2dFhYb3U1TkY1R0RCVE5yS0YtQVd2OXFTczY0NVA3VlVKZ1RpMmhmV2VPRG45YXg2SlBWcHhnd1p0Y3JIdw?oc=5,"Rizwan, Imam questioned by Pakistan cybercrime agency amid England tour fallout - The Indian Express","Rizwan, Imam questioned by Pakistan cybercrime agency amid England tour fallout The Indian ExpressRizwan and Imam quizzed by Pakistan's cybercrimes investigators CricinfoUnder fire Imam, Rizwan barred from playing in President's Trophy DawnNCCIA 'investigates' financial dealings of Imam-ul-Haq, Mohammad Rizwan The News PakistanAfter Pakistan's cyber crime summoned, Mohammed Rizwan and Imam-ul-Haq now face domestic cricket setback timesofindia.indiatimes.com",,Google News Top Stories,7,GENERAL,,2026-09-11T12:05:24+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,5e3ef5b8,False,True
30f3a3ae-9698-454b-9167-72be664a078e,https://news.google.com/rss/articles/CBMia0FVX3lxTE5mbThQZllKTHN3d2dBNHdtMkxGbE4zNkh1T2RQMURHLUl5X3JkWl9qUS1FMzNpTFZIWEpWUER6allkdURGMFVqeEJqcF8xZVYtdGY3S2lNZGp5QUNYYjFmb05pOVQ2SVVkV1lJ?oc=5,"Astronomers used 69 fast radio bursts as cosmic backlights to complete the clearest census yet of the universe’s missing ordinary matter, finding that roughly 76% resides as extremely diffuse ionized gas in the vast spaces between galaxies — while only 9% re - spacedaily.com","Astronomers used 69 fast radio bursts as cosmic backlights to complete the clearest census yet of the universe’s missing ordinary matter, finding that roughly 76% resides as extremely diffuse ionized gas in the vast spaces between galaxies — while only 9% re spacedaily.comStrange 'fast radio bursts' across the universe could help solve major cosmic mysteries: 'It's only the beginning' SpaceRadio Flashes from Deep Space Provide Caltech Scientists a New Way to Map the Universe Pasadena NowFast radio bursts may unlock secrets of dark matter, energy and neutrinos The News InternationalFast radio bursts could help disentangle galactic feedback from dark matter effects Phys.org",,Google News Top Stories,7,GENERAL,,2026-09-11T04:03:51+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,20,20,45,44.4,7e9672a7,False,True
16983ba3-382c-4e87-894c-a4b90aa7a339,https://news.google.com/rss/articles/CBMifEFVX3lxTE5YRnduYXZXMFo3dGRzT2VGWE1vbWJkNVZCNWNTVmxlYWI1VGNiTmVMR2lZVnBBUjg5Z0Z2Z25ZME16dVVRR0hfY2RGeEJFT2diaEJlcWxpRklVRE9XakVMa3BGT3hGOTJ4NnZiUndxUVRYQ1JfYk5CQ1RNTTU?oc=5,Pakistan reports 4th polio case of 2026 - english.news.cn,Pakistan reports 4th polio case of 2026 english.news.cnSee more headlines and perspectives on Google News,,Google News Top Stories,7,GENERAL,,2026-09-11T11:19:30+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,be4a09d3,False,True
b535eacb-5e0a-4d34-b95c-792bc7482105,https://news.google.com/rss/articles/CBMi_gFBVV95cUxOcWYxaldfWGlOeHlTM19xNHdVTDZka2NESjZ3LW41bnB6dng1ekRRM1lDc2RhSFRBUVN1M2VsNVJDdUlLWTNBODQ1MU9YZzlLV21WYl8tNDBXNE9uaHB6RFN6MWFKYXZPQy1IX3pnTWoxbm9ZTG1aanl2Rmk5UzZtazFZR0pRMVgydlRCRFpGUjI1U05XLTgtekZja0tEMjRvbHZZMGZlbnpnZ21VclRYSkJxU3lwaXQ1czI2UjMyYTUxaXVIWk5KM1BDMHRyekxUaTFyUzlBeW5PZEdkeEVmaFBsTGpoUV8wYUk2X1p2dEpiTTh4bzJlSmc5OVlvUQ?oc=5,Mpox (Formerly Known as Monkeypox) in Dermatological Practice: Presentation of a Series of Four Clinical Cases at a Referral Hospital - cureus.com,"Mpox (Formerly Known as Monkeypox) in Dermatological Practice: Presentation of a Series of Four Clinical Cases at a Referral Hospital cureus.comMpox: A Zoonotic Disease at the Heart of Animal and Human Health -By Dr. Moris Umoru, DVM Opinion Nigeria",,Google News Top Stories,7,GENERAL,,2026-09-11T02:11:01+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,20,20,45,44.4,9318d0da,False,True
7b8b59ae-46fb-4d78-8f4a-3e6abf00cf36,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQTXRKeDd0SnlVN0VtUW1nbGpUREYzRVBWRnNoVXJObUloQ2RqQ0o1c2Ztc01pX2dsWnIxSmpoWFhDZHlkblV6WlYtTldYTGFvT2NCNjRDekFTMlEyYmotejFyRW90dDZyd3pVZ25aa0p6ZERVaHlhWGo2REhOeTlwdmJtYmN3TXNJWWZKWml1d19YUy1wcG9NcU1UZDduX1BndG42ZnZEOG5iZw?oc=5,Nicole Kidman Recalls Feeling ‘Beyond Lonely’ on Oscar Win Night After Tom Cruise Divorce - Yahoo,Nicole Kidman Recalls Feeling ‘Beyond Lonely’ on Oscar Win Night After Tom Cruise Divorce YahooSee more headlines and perspectives on Google News,,Google News Top Stories,7,GENERAL,,2026-09-11T17:03:12+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,53421cf4,False,True
20fca286-f7ea-42cf-88e2-da08013c0662,https://news.google.com/rss/articles/CBMiSEFVX3lxTE5ldzlTYS1CbWNDUUZHUm1IRzg4SHNXWE1RZl9ITC1xVTYtSl9PMFk3SXcwVEhNX3phQ1NhbFhUMURidENMMWl4QdIBTkFVX3lxTE1SSnp0R0hxdzl1d0h3Z3IzdnBTNDlnWXF0NzFodVhYbkFoWWF5clRyRkRyVjNrMGRMUFNZM19HMWVBQ1dYWmtpQkhva3ktQQ?oc=5,Flu: a public health crisis - Dawn,Flu: a public health crisis Dawn,,Google News Top Stories,7,GENERAL,,2026-09-11T02:45:25+00:00,2026-09-11T23:14:59.355131+00:00,en,45.8571,20,20,45,41.6,ca38eced,False,True
918f2b21-b571-4497-ae53-bf4d5123d9e8,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9YaThGSUtjeWFya3RSdkNWbzQ0dnNaQ21nMWkzcUdoNklBcE9Tak1sb3Bocno3S0ZkREZZWk5PZmNITnhhUFkzbNIBTkFVX3lxTFB1T0wtMEllYzNHeEVZYV84TlZVMmttUVpJdlA4VjVGOTRoNW93UHJRUDhJVHV5YzY4SzBRb0lEck4yVkI2cU1MaFZDeHMyUQ?oc=5,"Govt raises petrol price by Rs5.02 per litre, HSD by Rs5.28 amid rising global oil prices - Dawn","Govt raises petrol price by Rs5.02 per litre, HSD by Rs5.28 amid rising global oil prices DawnPM urged to reduce petroleum levy by Rs60 per litre Business RecorderGovt revises prices of petroleum products for Friday RADIO PAKISTANGovt increases petrol price by Rs3.05, HSD by Rs5.37 per litre for Sept 11 The Express TribuneHormuz Crisis | Bab el-Mandeb | Global Energy Security At Risk - Dus with Imran Sultan Aaj English TV",,Google News Top Stories,7,GENERAL,,2026-09-11T18:20:50+00:00,2026-09-11T23:14:59.355131+00:00,en,48.8571,36,60,45,52.3,f9cf3ba1,False,True
5f424426-43f3-4425-8524-16650ef9b6ba,https://news.google.com/rss/articles/CBMitwFBVV95cUxPSERPN3Z1OUYyRXRtLVNRRnJSUmNpWVBmVU9namFvd1B6RnBTczNNZkVtMFJPd1h6Qll5YW5iblJ6TDN4OXpXMy1iaDJ0RUxKYWU5b3ptblJucGViNlI4UzBocm5OelhYQlBHd051dVV1cGpnbEJfVWIzQnhYbGl3b2RHcl9lcWNWTmdaTFBpY3Z1WnlIN1EtZTlhR0VueHZWLU04QmRBdlhsbVRMQ1NaaUlQSm9PLTTSAU5BVV95cUxPMHk4aEN3dXFxOVQ5NUN3OEtxSnE0dk9Vcko0eVhNZThPcFlxMmh0VlpjRmV4aDAyZWJkcjVnYXFCQlZhSkpKQm05YjVkdnc?oc=5,KP advocate general questions maintainability of plea against PTI's Sept 27 protest - Dawn,KP advocate general questions maintainability of plea against PTI's Sept 27 protest DawnTwin cities prepare strategy to counter PTI’s Sept 27 protest DawnPTI’s Sept 27 ‘long march’: IHC rejects KP AG’s request for 2 days to prepare arguments Business RecorderGohar reiterates call for Sept 27 'Justice March' for Imran's release at LHC lawyers' convention The Express TribuneIHC seeks affidavits from KP officials in PTI protest case The Nation (Pakistan ),,Google News Top Stories,7,GENERAL,,2026-09-11T08:36:12+00:00,2026-09-11T23:14:59.355131+00:00,en,48.8571,20,20,45,42.7,fb8362d3,False,True
8344089b-554f-4b49-a623-c918a0022928,https://news.google.com/rss/articles/CBMitgFBVV95cUxNZmZLSXdlTkU0cmx1cTlYYV9KVUliY1k4aUNpNjQxZ2ZyamhIWklodVVZTW1rZkhhNEpwQmM0dFQycmhpR2NzeGVReVYyYjNtV281QlpyMDVHeFUzLTUteGc1NTl6SWhUdzQyZUtlblFkdTVPYUZ0bkt5WTg5dm9walJFeUE0aWJrQjVjZk5KY01OUUFPeHZ4b2pWVGZybWtIb3NOOVFBak9ZajA0WlQ3T3FzeHV2Zw?oc=5,Trump says he does not regret Iran war despite impact it may have on midterm elections - Reuters,"Trump says he does not regret Iran war despite impact it may have on midterm elections ReutersExclusive | Trump’s Top Advisers Confront Possibility That Iran War Lasts Through End of Term WSJTrump says he has no regrets about starting the Iran war as U.S. dials up economic pressure CNBCIran war won't end until after US midterm elections, says Trump BBCTrump says Iran war will end after Election Day NBC News",,Google News Top Stories,7,GENERAL,,2026-09-11T00:16:00+00:00,2026-09-11T23:14:59.355131+00:00,en,63.8571,20,20,45,47.9,500a9f07,False,True
578ad2f9-76fc-42ab-8a6e-b7d3b3e20a30,https://news.google.com/rss/articles/CBMitgFBVV95cUxQZXVJYUR5SzBiVHdpSEQ5czZncHExUklTbEo2RUlMSzlZMUgxZThBdTlVdmxfWnhGMlJWOGZwY2ZENWd6cTVESG05OFdhaEJvZWxaeUY2VDhoN1ExUDRRUGhIRTRBMzlDUkFxd3hXQnF6eThjODFJd3VzVnZtTmx6MVZQMFk3V1lSY1BFOG1HczdaSjV4NktRMUNaTWhBNF9JT1VKaDFSclBmZW1uR0N1WHptSzUzUdIBuwFBVV95cUxQRHlFZHczS0duc2ZuYnNkNmlkQlFValpLQ25tQldFLXNORG1vRW45Zjc4dzFrYmh1NHJtZGtvR1k0U1loS056YmI1c0g4VjNKa2daUllEMXAyRWJyUlZlZHhWcEh0SmxLTThYbUVBVXJNVnNBQ194T1p3VG5XNnF0aEN2eGY1S3hhT0JkWWFFemRyeTJMNVNFQW15VThJUzFCOFNWc1hZSUlveEJ6QzUwSjRUTXJtU3ZzTkU0?oc=5,‘I want to cry’: Afghan medical students in Pakistan face expulsion fear - Al Jazeera,‘I want to cry’: Afghan medical students in Pakistan face expulsion fear Al JazeeraLHC suspends PMDC’s return orders for Afghan medical students DawnSajjad Haider Khan: Those with Valid Visas Will Continue Their Studies in Pakistan 8AM MediaAfghan medical students in limbo The Express TribuneBeyond Strategic Depth: Rethinking Pakistan’s Afghanistan Policy The Diplomatic Insight,,Google News Top Stories,7,GENERAL,,2026-09-11T10:43:42+00:00,2026-09-11T23:14:59.355131+00:00,en,48.8571,20,20,45,42.7,796e926d,False,True
bf7033fa-e285-415d-b746-8609586e4de7,https://news.google.com/rss/articles/CBMisgFBVV95cUxQUDZSUTZuUUt5TnVIRkRBdEV0cmd1bXpTcUlJc1czNmpKUlMxYmdkVS1CWmJUUHpXaWlTMlhxMDJlRWxXNDlqeFo0RlpTWTRQWFhwY3hWSENoaFlVcllYY1VYSWJpLWhEVFgzYlpRWnNYNDE5bi0yanZwRlp5QzN2WjNPTy1iQnBBVFBhWTNIUFNlYW1CY0FhcFBrYW92Y0tlNHhsaFFMSFVIN1ktNTItbmRB?oc=5,Oil falls but head for 8% weekly gain on tight supply; US diesel hits record - CNA,Oil falls but head for 8% weekly gain on tight supply; US diesel hits record CNASee more headlines and perspectives on Google News,,Google News Top Stories,7,GENERAL,,2026-09-11T11:52:17+00:00,2026-09-11T23:14:59.355131+00:00,en,58.8571,43,40,45,52.5,013055f9,False,True
fe2acefe-3ff3-40e7-a36e-a3478822e93c,https://news.google.com/rss/articles/CBMimgFBVV95cUxNX0lvbTBybnI2QzJTWUlNcEtnRzFMTkVwdGx1RlpFQWRlN2ZsSTlTTzNkdG8zREg4UE9aQ0pMbUFLODJfUTUzZVVnZjNCUHJ6Yko3Yml0UllCYzVndzhyVDl2WHRjb1lxU01XLXliRl9RTHFwNFlwUFJjdzNKYUxUU3VseTI3UHM2T2NkTFdQZkoxVGVQTjRwSjNn?oc=5,Domhnall Gleeson shares bizarre detail from making of 'Opalite' - Geo News,Domhnall Gleeson shares bizarre detail from making of 'Opalite' Geo NewsDomhnall Gleeson Says His Role in THE PAPER Led to Taylor Swift's 'Opalite' Video BroadwayWorldDomhnall Gleeson shares experience working with Taylor Swift on 'Opalite' music video ABS-CBN,,Google News Top Stories,7,GENERAL,,2026-09-11T13:41:00+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,28,40,45,49.2,df48a662,False,True
cc33a1a9-c632-4aa9-b407-8a417c73d7bb,https://news.google.com/rss/articles/CBMitgFBVV95cUxOaFF5MnlEREVmRnlFbVVpYmNodDJRYzZjTmRVRlBqUzBuYmQydEJueGZzU210RWhRdnFXLW1tRjdQa1VyQkFfLUFUR2lBNTVVcTZNVHphNWd4ZDl1N1JjSkI4el9ob18tM05xV0hzLTBfYUpJSXN6WWFvTWszLXZMRVBSdkJDejRObkJ6QUNRMVQtRDYwYXZ6dDBjb0lScy1pREtxdXB0VGNLbEwzX2wzR3kxWHRHZw?oc=5,Asylum requests in Europe drop to five-year low in first half of 2026 - Euronews.com,"Asylum requests in Europe drop to five-year low in first half of 2026 Euronews.comAsylum applications plummet across EU as governments push for deportation hubs politico.euGreece leads EU+ in asylum applications per capita eKathimerini.comAsylum applications in Switzerland fell in first half of 2026 SWI swissinfo.chEU asylum claims drop to lowest level in five years, but many still lost at sea EUobserver",,Google News Top Stories,7,GENERAL,,2026-09-10T17:08:38+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,16,10,45,42,bb6adda3,False,True
0b76067f-9383-4222-87e9-880d7787ff3c,https://news.google.com/rss/articles/CBMid0FVX3lxTFByU0FENHFaN2xBNXJaYm9uTmwzZ2p0ejJTWDFmNGwtQ2RiX2E2b2dBTHQwc1J2SGU2TWdBcDV4WlFoeW15azhtbW0zeUpCYUs1b2l3MGhDRC1nenNsZ25fZV9hRGwwMHVOUWhqS2p2VEVONTJmNmt3?oc=5,Emerging SARS-CoV-2 sublineage RE.2.2 displays distinct structural features - Phys.org,Emerging SARS-CoV-2 sublineage RE.2.2 displays distinct structural features Phys.org,,Google News Top Stories,7,GENERAL,,2026-09-11T21:20:01+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,44,80,45,58.8,dbd23790,False,True
e9d73eb9-b7aa-4c15-99ad-b4f3bacef751,https://news.google.com/rss/articles/CBMi3wFBVV95cUxObEgtbmNQYW5JelJleDgwNDQyZW9heFlXNjdiQ25QYzgxbDBRd3dmd3AyQnZMbW5OWlVpdGYyQmwxdC1Relh6a1hjaFIzbDlXbUlERWF5SUZ0b3N0ckRSa0VtQjh1aUhTVUtWUGpad0FCSzNmU0ZNb0FfRzczNTJHWU9RU0tUV29lOVM1ek1tVUc4OHFwU2wzd0JWSjM5NDJaWGd3Wl9hVEtqSDVhdkVyelYzVnZCM3RzM2c3OHNoLTY2T29QcUZXMHVFRGEyMEdKMmdURnBNaXY2ZFBrQzM40gHkAUFVX3lxTE1FQkNsT0pUdW4zeHJBWk51bTBvY3I1WVZ4RTlyU2hHS2xKRS1sNkZybmFtVFB0eUJVUmhJckR1SnJwRC1uVjFoeGJhYWh4ekJ1T2ZvMm9DVjdSWVZqNkJhODJqX0VzVkR0SExFM01sZ1QtWHkxLXhaVGo5TVpKZmI2VTJCcUV2Y29JUFN0LWlTcW12NFFFVEcyNmh5ZG5Kbm5FWF9wQy0yWEFDSVBYekxRcld1ajk4YnR1Z3Q5Q1liZWdtR3lGejRBZ185QjYxNjUyODY5aklKQ2RmR2JlTkFxcEg2Ng?oc=5,Fatima Sana's double act not enough as Sri Lanka hold nerve to reach final - India Today,"Fatima Sana's double act not enough as Sri Lanka hold nerve to reach final India TodayPAK-W vs SL-W Cricket Scorecard, 2nd Semi-Final at Dubai, September 11, 2026 CricinfoSLW vs PAKW, Semi Final 2 (B1 v A2), Women's Asia Cup 2026 - Commentary CricbuzzFatima's all-round brilliance in vain as Sri Lanka edge Pakistan by four wickets in second semi-final Pakistan Cricket Board (PCB)Women's Asia Cup: Sri Lanka fight back from 33/4 to beat Pakistan by 4 wickets, set up India final timesofindia.indiatimes.com",,Google News Top Stories,7,GENERAL,,2026-09-11T18:30:40+00:00,2026-09-11T23:14:59.355131+00:00,en,53.8571,36,60,45,54,4a1b6208,False,True
092759d6-4c30-449e-9f17-4f47ec7eb532,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOUk9oUjNYejhGeW1YblJUVWdfQ0JaZU52dHNPZUZVdnpMSkxYS3pKTWhLdjU0REdNUGdubUhnRl9KUXZabHRfbEQyOUJZeXUxQzZfcGFlbFV5V1BlSTVmRkhzdGJaNkpQa3p3OG9LZUt3Q3VXYkdrc2ZRWW9fcWQ4TkYxNFgxNFI0dlhIV0UyUU5Dbk44blJMempZVFVqVm5XbUlfV2dqSlN3YXBNUDlUQmVxS3JQMUxQ?oc=5,Gulf oil threatened anew as Houthis reach key island and pipeline is shut down - Reuters,"Gulf oil threatened anew as Houthis reach key island and pipeline is shut down ReutersYemen risks a return to civil war as Iran-backed rebels target a vital oil shipping route AP NewsIran war live: Yemen gov’t says bombing ‘kill box’ near Houthi-seized Mocha Al JazeeraThe Bab al-Mandeb Strait, a lifeline for the global economy, is in jeopardy CNNIran-backed Houthis claim major advance in Yemen as group reportedly seizes island in key shipping route BBC",,Google News Top Stories,7,GENERAL,,2026-09-11T21:28:55+00:00,2026-09-11T23:14:59.355131+00:00,en,48.8571,44,80,45,57.1,b32f6d61,False,True
